cd_geocodi,favela_present,predicted_favela_present
355030888000039,0.0,0.0
355030888000040,0.0,0.0
355030888000041,0.0,0.0
355030888000042,0.0,0.0
355030888000043,0.0,0.0
355030888000044,0.0,0.0
355030888000045,0.0,0.0
355030888000046,0.0,0.0
355030888000047,0.0,0.0
355030888000048,0.0,0.0
355030888000049,0.0,0.0
355030888000050,0.0,0.0
355030888000051,0.0,0.0
355030888000052,0.0,0.0
355030888000053,0.0,0.0
355030888000054,0.0,0.0
355030888000055,0.0,0.0
355030888000056,0.0,0.0
355030888000057,0.0,0.0
355030888000058,0.0,0.0
355030888000059,0.0,0.0
355030888000060,0.0,0.0
355030888000061,0.0,0.0
355030888000062,0.0,0.0
355030888000063,0.0,0.0
355030888000064,0.0,0.0
355030888000065,0.0,0.0
355030888000066,0.0,0.0
355030888000067,0.0,0.0
355030888000068,1.0,1.0
355030888000069,0.0,0.0
355030888000070,0.0,0.0
355030888000071,0.0,0.0
355030888000072,0.0,0.0
355030888000073,0.0,0.0
355030889000001,0.0,0.0
355030889000002,1.0,1.0
355030889000003,1.0,1.0
355030889000004,1.0,1.0
355030889000005,1.0,1.0
355030889000006,1.0,1.0
355030889000007,1.0,1.0
355030889000008,1.0,1.0
355030889000009,0.0,0.0
355030889000010,0.0,0.0
355030889000011,0.0,0.0
355030889000012,0.0,0.0
355030889000013,0.0,0.0
355030889000014,0.0,0.0
355030889000015,0.0,0.0
355030889000016,1.0,1.0
355030889000017,0.0,0.0
355030889000018,1.0,0.0
355030889000019,1.0,0.0
355030889000020,1.0,1.0
355030889000021,0.0,1.0
355030889000022,1.0,1.0
355030889000023,1.0,1.0
355030889000024,1.0,1.0
355030889000025,1.0,1.0
355030889000026,1.0,1.0
355030889000027,1.0,1.0
355030889000028,0.0,0.0
355030889000029,1.0,1.0
355030889000030,1.0,1.0
355030889000031,1.0,1.0
355030889000032,0.0,0.0
355030889000033,0.0,0.0
355030889000034,0.0,0.0
355030889000035,0.0,0.0
355030889000036,0.0,0.0
355030889000037,0.0,0.0
355030889000038,0.0,0.0
355030889000039,0.0,0.0
355030889000040,0.0,0.0
355030889000041,0.0,0.0
355030889000042,0.0,0.0
355030889000043,0.0,0.0
355030889000044,0.0,0.0
355030889000045,0.0,0.0
355030889000046,0.0,0.0
355030889000047,0.0,0.0
355030889000048,0.0,0.0
355030889000049,0.0,0.0
355030889000050,0.0,0.0
355030889000051,0.0,0.0
355030889000052,0.0,0.0
355030889000053,1.0,1.0
355030889000054,0.0,0.0
355030889000055,0.0,0.0
355030889000056,0.0,0.0
355030889000057,0.0,0.0
355030889000058,0.0,0.0
355030889000059,0.0,0.0
355030889000060,0.0,0.0
355030889000061,0.0,0.0
355030889000062,0.0,0.0
355030889000063,0.0,0.0
355030889000064,0.0,0.0
355030889000065,0.0,0.0
355030889000066,0.0,0.0
355030889000067,0.0,0.0
355030889000068,0.0,0.0
355030889000069,0.0,0.0
355030889000070,0.0,0.0
355030889000071,0.0,0.0
355030889000072,0.0,0.0
355030889000073,0.0,0.0
355030889000074,0.0,0.0
355030889000075,0.0,0.0
355030889000076,0.0,0.0
355030889000077,0.0,0.0
355030889000078,0.0,0.0
355030889000079,0.0,0.0
355030889000080,0.0,0.0
355030889000081,1.0,1.0
355030889000082,0.0,0.0
355030889000083,0.0,0.0
355030889000084,1.0,1.0
355030889000085,0.0,0.0
355030889000086,0.0,0.0
355030889000087,0.0,0.0
355030889000088,0.0,0.0
355030889000089,0.0,0.0
355030889000090,0.0,0.0
355030889000091,0.0,0.0
355030889000092,0.0,0.0
355030889000093,0.0,0.0
355030889000094,0.0,0.0
355030889000095,0.0,0.0
355030889000096,0.0,0.0
355030889000097,0.0,0.0
355030889000098,0.0,0.0
355030889000099,0.0,0.0
355030889000100,0.0,0.0
355030889000101,0.0,0.0
355030889000102,0.0,0.0
355030889000103,0.0,0.0
355030889000104,0.0,0.0
355030889000105,0.0,0.0
355030889000106,0.0,0.0
355030889000107,0.0,0.0
355030889000108,0.0,0.0
355030889000109,0.0,0.0
355030889000110,0.0,0.0
355030889000111,1.0,1.0
355030889000112,1.0,0.0
355030889000113,0.0,0.0
355030889000114,0.0,0.0
355030889000115,1.0,1.0
355030889000116,1.0,0.0
355030889000117,1.0,1.0
355030889000118,1.0,1.0
355030889000119,0.0,0.0
355030889000120,0.0,0.0
355030889000121,0.0,0.0
355030889000122,0.0,0.0
355030889000123,0.0,0.0
355030889000124,0.0,0.0
355030889000125,0.0,0.0
355030889000126,0.0,0.0
355030889000127,0.0,0.0
355030889000128,0.0,0.0
355030889000129,0.0,0.0
355030889000130,1.0,1.0
355030889000131,1.0,0.0
355030889000132,0.0,0.0
355030889000133,0.0,0.0
355030889000134,0.0,0.0
355030889000135,0.0,0.0
355030889000136,0.0,0.0
355030889000137,0.0,0.0
355030889000138,0.0,0.0
355030889000139,0.0,0.0
355030889000140,0.0,0.0
355030889000141,0.0,0.0
355030889000142,0.0,0.0
355030889000143,0.0,0.0
355030889000144,0.0,0.0
355030889000145,0.0,0.0
355030889000146,0.0,0.0
355030889000147,0.0,0.0
355030889000148,0.0,0.0
355030889000149,0.0,0.0
355030889000150,0.0,0.0
355030889000151,0.0,0.0
355030889000152,0.0,0.0
355030889000153,0.0,0.0
355030889000154,0.0,0.0
355030889000155,0.0,0.0
355030889000156,0.0,0.0
355030889000157,0.0,0.0
355030889000158,1.0,1.0
355030889000159,1.0,1.0
355030889000160,1.0,1.0
355030889000161,0.0,0.0
355030889000162,0.0,0.0
355030889000163,0.0,0.0
355030889000164,0.0,0.0
355030889000165,0.0,0.0
355030889000166,0.0,0.0
355030889000167,0.0,0.0
355030889000168,0.0,0.0
355030889000169,0.0,0.0
355030889000170,0.0,0.0
355030889000171,0.0,0.0
355030889000172,0.0,0.0
355030889000173,1.0,1.0
355030889000174,1.0,1.0
355030889000175,0.0,0.0
355030889000176,1.0,1.0
355030889000177,1.0,1.0
355030889000178,0.0,0.0
355030889000179,0.0,0.0
355030890000001,0.0,0.0
355030890000002,0.0,0.0
355030890000003,0.0,0.0
355030890000004,0.0,0.0
355030890000005,0.0,0.0
355030890000006,0.0,0.0
355030890000007,0.0,0.0
355030890000008,0.0,0.0
355030890000009,0.0,0.0
355030890000010,0.0,0.0
355030890000011,0.0,0.0
355030890000012,0.0,0.0
355030890000013,0.0,0.0
355030890000014,0.0,0.0
355030890000015,0.0,0.0
355030890000016,0.0,0.0
355030890000017,0.0,0.0
355030890000018,0.0,0.0
355030890000019,0.0,0.0
355030890000020,0.0,0.0
355030890000021,0.0,0.0
355030890000022,0.0,0.0
355030890000023,0.0,0.0
355030890000024,0.0,0.0
355030890000025,1.0,0.0
355030890000026,1.0,0.0
355030890000027,0.0,0.0
355030890000028,0.0,0.0
355030890000029,0.0,0.0
355030890000030,0.0,0.0
355030890000031,0.0,0.0
355030890000032,0.0,0.0
355030890000033,0.0,0.0
355030890000034,0.0,0.0
355030890000035,0.0,0.0
355030890000036,0.0,0.0
355030890000037,0.0,0.0
355030890000038,0.0,0.0
355030890000039,1.0,1.0
355030890000040,0.0,0.0
355030890000041,0.0,0.0
355030890000042,0.0,0.0
355030890000043,0.0,0.0
355030890000044,0.0,0.0
355030890000045,0.0,0.0
355030890000046,0.0,0.0
355030890000047,0.0,0.0
355030890000048,0.0,0.0
355030890000049,0.0,0.0
355030890000050,0.0,0.0
355030890000051,0.0,0.0
355030890000052,0.0,0.0
355030890000053,0.0,0.0
355030890000054,0.0,0.0
355030890000055,0.0,0.0
355030890000056,0.0,0.0
355030890000057,0.0,0.0
355030890000058,0.0,0.0
355030890000059,0.0,0.0
355030890000060,0.0,0.0
355030890000061,0.0,0.0
355030890000062,1.0,1.0
355030890000063,1.0,1.0
355030890000064,0.0,0.0
355030890000065,0.0,0.0
355030890000066,0.0,0.0
355030890000067,0.0,0.0
355030890000068,0.0,0.0
355030890000069,0.0,0.0
355030890000070,0.0,0.0
355030890000071,0.0,0.0
355030890000072,0.0,0.0
355030890000073,0.0,0.0
355030890000074,0.0,0.0
355030890000075,0.0,0.0
355030890000076,0.0,0.0
355030890000077,0.0,0.0
355030890000078,0.0,0.0
355030890000079,0.0,0.0
355030890000080,0.0,0.0
355030890000081,0.0,0.0
355030890000082,0.0,0.0
355030890000083,0.0,0.0
355030890000084,0.0,0.0
355030890000085,0.0,0.0
355030890000086,0.0,0.0
355030890000087,0.0,0.0
355030890000088,0.0,0.0
355030890000089,1.0,0.0
355030890000090,0.0,0.0
355030890000091,0.0,0.0
355030890000092,0.0,0.0
355030890000093,0.0,0.0
355030890000094,0.0,0.0
355030890000095,0.0,0.0
355030890000096,0.0,0.0
355030890000097,0.0,0.0
355030890000098,0.0,0.0
355030890000099,0.0,0.0
355030890000100,0.0,0.0
355030890000101,0.0,0.0
355030890000102,0.0,0.0
355030890000103,0.0,0.0
355030890000104,0.0,0.0
355030890000105,0.0,0.0
355030890000106,0.0,0.0
355030890000107,0.0,0.0
355030890000108,0.0,0.0
355030890000109,0.0,0.0
355030890000110,0.0,0.0
355030890000111,0.0,0.0
355030890000112,0.0,0.0
355030890000113,0.0,0.0
355030890000114,1.0,0.0
355030890000115,0.0,0.0
355030890000116,0.0,0.0
355030890000117,0.0,0.0
355030890000118,0.0,0.0
355030890000119,0.0,0.0
355030890000120,0.0,0.0
355030890000121,0.0,0.0
355030890000122,0.0,0.0
355030890000123,0.0,0.0
355030890000124,0.0,0.0
355030890000125,0.0,0.0
355030890000126,0.0,0.0
355030890000127,0.0,0.0
355030890000128,0.0,0.0
355030890000129,0.0,0.0
355030890000130,0.0,0.0
355030890000131,0.0,0.0
355030890000132,0.0,0.0
355030890000133,0.0,0.0
355030890000134,0.0,0.0
355030890000135,0.0,0.0
355030890000136,0.0,0.0
355030890000137,0.0,0.0
355030890000138,0.0,0.0
355030890000139,0.0,0.0
355030890000140,0.0,0.0
355030890000141,0.0,0.0
355030890000142,0.0,0.0
355030890000143,0.0,0.0
355030890000144,0.0,0.0
355030890000145,0.0,0.0
355030890000146,0.0,0.0
355030890000147,0.0,0.0
355030890000148,0.0,0.0
355030890000149,0.0,0.0
355030890000150,1.0,0.0
355030890000151,1.0,0.0
355030890000152,0.0,0.0
355030890000153,0.0,0.0
355030890000154,0.0,0.0
355030890000155,0.0,0.0
355030890000156,0.0,0.0
355030890000157,0.0,0.0
355030890000158,0.0,0.0
355030890000159,0.0,0.0
355030890000160,0.0,0.0
355030890000161,0.0,0.0
355030890000162,0.0,0.0
355030890000163,0.0,0.0
355030890000164,0.0,0.0
355030890000165,0.0,0.0
355030890000166,0.0,0.0
355030890000167,0.0,0.0
355030890000168,0.0,0.0
355030890000169,0.0,0.0
355030890000170,0.0,0.0
355030890000171,0.0,0.0
355030890000172,0.0,0.0
355030890000173,0.0,0.0
355030890000174,0.0,0.0
355030890000175,0.0,0.0
355030890000176,0.0,0.0
355030890000177,0.0,0.0
355030890000178,0.0,0.0
355030890000179,0.0,0.0
355030890000180,0.0,0.0
355030890000181,0.0,0.0
355030890000182,0.0,0.0
355030890000183,0.0,0.0
355030890000184,0.0,0.0
355030890000185,0.0,0.0
355030890000186,0.0,0.0
355030890000187,0.0,0.0
355030890000188,0.0,0.0
355030890000189,0.0,0.0
355030890000190,0.0,0.0
355030890000191,0.0,0.0
355030890000192,0.0,0.0
355030890000193,0.0,0.0
355030890000194,0.0,0.0
355030890000195,0.0,0.0
355030890000196,0.0,0.0
355030890000197,0.0,0.0
355030890000198,0.0,0.0
355030890000199,0.0,0.0
355030890000200,0.0,0.0
355030890000201,0.0,0.0
355030890000202,0.0,0.0
355030890000203,0.0,0.0
355030890000204,0.0,0.0
355030890000205,0.0,0.0
355030890000206,0.0,0.0
355030890000207,0.0,0.0
355030890000208,0.0,0.0
355030890000209,0.0,0.0
355030890000210,0.0,0.0
355030890000211,0.0,0.0
355030890000212,0.0,0.0
355030890000213,0.0,0.0
355030890000214,0.0,0.0
355030890000215,0.0,0.0
355030890000216,0.0,0.0
355030890000217,0.0,0.0
355030890000218,0.0,0.0
355030890000219,0.0,0.0
355030890000220,0.0,0.0
355030890000221,0.0,0.0
355030890000222,0.0,0.0
355030890000223,0.0,0.0
355030890000224,0.0,0.0
355030890000225,0.0,0.0
355030890000226,0.0,0.0
355030890000227,0.0,0.0
355030890000228,0.0,0.0
355030890000229,0.0,0.0
355030890000230,0.0,0.0
355030890000231,0.0,0.0
355030891000001,0.0,0.0
355030891000002,0.0,0.0
355030891000003,0.0,0.0
355030891000004,0.0,0.0
355030891000005,0.0,0.0
355030891000006,0.0,0.0
355030891000007,0.0,0.0
355030891000008,0.0,0.0
355030891000009,0.0,0.0
355030891000010,0.0,0.0
355030891000011,0.0,0.0
355030891000012,0.0,0.0
355030891000013,0.0,0.0
355030891000014,0.0,0.0
355030891000015,0.0,0.0
355030891000016,0.0,0.0
355030891000017,0.0,0.0
355030891000018,0.0,0.0
355030891000019,0.0,0.0
355030891000020,0.0,0.0
355030891000021,0.0,0.0
355030891000022,0.0,0.0
355030891000023,0.0,0.0
355030891000024,0.0,0.0
355030891000025,0.0,0.0
355030891000026,0.0,0.0
355030891000027,0.0,0.0
355030891000028,0.0,0.0
355030891000029,0.0,0.0
355030891000030,0.0,0.0
355030891000031,0.0,0.0
355030891000032,0.0,0.0
355030891000033,0.0,0.0
355030891000034,0.0,0.0
355030891000035,0.0,0.0
355030891000036,0.0,0.0
355030891000037,0.0,0.0
355030891000038,0.0,0.0
355030891000039,0.0,0.0
355030891000040,0.0,0.0
355030891000041,1.0,1.0
355030891000042,0.0,0.0
355030891000043,0.0,0.0
355030891000044,0.0,0.0
355030891000045,0.0,0.0
355030891000046,0.0,0.0
355030891000047,1.0,0.0
355030891000048,0.0,0.0
355030891000049,0.0,0.0
355030891000050,1.0,1.0
355030891000051,0.0,0.0
355030891000052,0.0,0.0
355030891000053,0.0,0.0
355030891000054,0.0,0.0
355030891000055,0.0,0.0
355030891000056,0.0,0.0
355030891000057,0.0,0.0
355030891000058,0.0,0.0
355030891000059,0.0,0.0
355030891000060,0.0,0.0
355030891000061,0.0,0.0
355030891000062,0.0,0.0
355030891000063,0.0,0.0
355030891000064,0.0,0.0
355030891000065,0.0,0.0
355030891000066,0.0,0.0
355030891000067,0.0,0.0
355030891000068,0.0,0.0
355030891000069,0.0,0.0
355030891000070,0.0,0.0
355030891000071,0.0,0.0
355030891000072,0.0,0.0
355030891000073,0.0,0.0
355030891000074,1.0,1.0
355030891000075,0.0,0.0
355030891000076,0.0,0.0
355030891000077,0.0,0.0
355030891000078,0.0,0.0
355030891000079,0.0,0.0
355030891000080,0.0,0.0
355030891000081,0.0,0.0
355030891000082,0.0,0.0
355030891000083,0.0,0.0
355030891000084,0.0,0.0
355030891000085,0.0,0.0
355030891000086,0.0,0.0
355030891000087,0.0,0.0
355030891000088,0.0,0.0
355030891000089,0.0,0.0
355030891000090,0.0,0.0
355030891000091,0.0,0.0
355030891000092,0.0,0.0
355030891000093,0.0,0.0
355030891000094,0.0,0.0
355030891000095,0.0,0.0
355030891000096,0.0,0.0
355030891000097,0.0,0.0
355030891000098,0.0,0.0
355030891000099,0.0,0.0
355030891000100,0.0,0.0
355030891000101,0.0,0.0
355030891000102,0.0,0.0
355030891000103,0.0,0.0
355030891000104,0.0,0.0
355030891000105,0.0,0.0
355030891000106,0.0,0.0
355030891000107,0.0,0.0
355030891000108,0.0,0.0
355030891000109,1.0,1.0
355030891000110,0.0,0.0
355030891000111,0.0,0.0
355030891000112,0.0,0.0
355030891000113,0.0,0.0
355030891000114,0.0,0.0
355030891000115,0.0,0.0
355030891000116,0.0,0.0
355030891000117,0.0,0.0
355030891000118,0.0,0.0
355030891000119,0.0,0.0
355030891000120,0.0,0.0
355030891000121,0.0,0.0
355030891000122,0.0,0.0
355030891000123,0.0,0.0
355030891000124,0.0,0.0
355030891000125,1.0,0.0
355030891000126,1.0,1.0
355030891000127,0.0,0.0
355030891000128,1.0,1.0
355030891000129,0.0,0.0
355030891000130,1.0,1.0
355030891000131,1.0,1.0
355030891000132,0.0,0.0
355030891000133,0.0,0.0
355030891000134,1.0,1.0
355030891000135,0.0,0.0
355030891000136,0.0,0.0
355030891000137,0.0,0.0
355030891000138,0.0,0.0
355030891000139,0.0,0.0
355030891000140,0.0,0.0
355030891000141,0.0,0.0
355030891000142,0.0,0.0
355030891000143,0.0,0.0
355030891000144,0.0,0.0
355030891000145,0.0,0.0
355030891000146,0.0,0.0
355030891000147,1.0,1.0
355030892000001,0.0,0.0
355030892000002,0.0,0.0
355030892000003,0.0,0.0
355030892000004,0.0,0.0
355030892000005,0.0,0.0
355030892000006,0.0,0.0
355030892000007,1.0,1.0
355030892000008,0.0,0.0
355030892000009,0.0,0.0
355030892000010,0.0,0.0
355030892000011,0.0,0.0
355030892000012,0.0,0.0
355030892000013,0.0,0.0
355030892000014,0.0,0.0
355030892000015,0.0,0.0
355030892000016,0.0,0.0
355030892000017,0.0,0.0
355030892000018,1.0,0.0
355030892000019,1.0,1.0
355030892000020,0.0,0.0
355030892000021,0.0,0.0
355030892000022,0.0,0.0
355030892000023,0.0,0.0
355030892000024,0.0,0.0
355030892000025,0.0,0.0
355030892000026,0.0,0.0
355030892000027,0.0,0.0
355030892000028,0.0,0.0
355030892000029,0.0,0.0
355030892000030,0.0,0.0
355030892000031,0.0,0.0
355030892000032,0.0,0.0
355030892000033,0.0,0.0
355030892000034,0.0,0.0
355030892000035,0.0,0.0
355030892000036,0.0,0.0
355030892000037,0.0,0.0
355030892000038,0.0,0.0
355030892000039,0.0,0.0
355030892000040,0.0,0.0
355030892000041,1.0,1.0
355030892000042,0.0,0.0
355030892000043,0.0,0.0
355030892000044,0.0,0.0
355030892000045,0.0,0.0
355030892000046,0.0,0.0
355030892000047,1.0,1.0
355030892000048,1.0,1.0
355030892000049,1.0,1.0
355030892000050,0.0,0.0
355030892000051,1.0,1.0
355030892000052,0.0,0.0
355030892000053,0.0,0.0
355030892000054,0.0,0.0
355030892000055,0.0,0.0
355030892000056,0.0,0.0
355030892000057,0.0,0.0
355030892000058,0.0,0.0
355030892000059,0.0,0.0
355030892000060,0.0,0.0
355030892000061,0.0,0.0
355030892000062,0.0,0.0
355030892000063,0.0,0.0
355030892000064,0.0,0.0
355030892000065,0.0,0.0
355030892000066,0.0,0.0
355030892000067,0.0,0.0
355030892000068,0.0,0.0
355030892000069,0.0,0.0
355030892000070,0.0,0.0
355030892000071,0.0,0.0
355030892000072,0.0,0.0
355030892000073,0.0,0.0
355030892000074,0.0,0.0
355030892000075,0.0,0.0
355030892000076,0.0,0.0
355030892000077,0.0,0.0
355030892000078,0.0,0.0
355030892000079,0.0,0.0
355030892000080,1.0,1.0
355030892000081,0.0,0.0
355030892000082,0.0,0.0
355030892000083,1.0,1.0
355030892000084,1.0,1.0
355030892000085,0.0,0.0
355030892000086,0.0,0.0
355030892000087,0.0,0.0
355030892000088,0.0,0.0
355030892000089,0.0,0.0
355030892000090,0.0,0.0
355030892000091,0.0,0.0
355030892000092,0.0,0.0
355030892000093,0.0,0.0
355030892000094,0.0,0.0
355030892000095,0.0,0.0
355030892000096,0.0,0.0
355030892000097,0.0,0.0
355030892000098,0.0,0.0
355030892000099,0.0,0.0
355030892000100,1.0,0.0
355030892000101,0.0,0.0
355030892000102,0.0,0.0
355030892000103,1.0,1.0
355030892000104,0.0,0.0
355030892000105,0.0,0.0
355030892000106,0.0,0.0
355030892000107,0.0,0.0
355030892000108,0.0,0.0
355030892000109,0.0,0.0
355030892000110,0.0,0.0
355030892000111,0.0,0.0
355030892000112,0.0,0.0
355030892000113,1.0,1.0
355030892000114,1.0,1.0
355030892000115,0.0,0.0
355030892000116,1.0,1.0
355030892000117,0.0,0.0
355030892000118,1.0,0.0
355030892000119,1.0,1.0
355030892000120,1.0,1.0
355030892000121,0.0,0.0
355030892000122,0.0,0.0
355030892000123,0.0,0.0
355030892000124,0.0,0.0
355030892000125,0.0,0.0
355030892000126,0.0,0.0
355030892000127,0.0,0.0
355030892000128,0.0,0.0
355030892000129,0.0,0.0
355030892000130,0.0,0.0
355030892000131,0.0,0.0
355030892000132,0.0,0.0
355030892000133,0.0,0.0
355030892000134,0.0,0.0
355030892000135,0.0,0.0
355030892000136,0.0,0.0
355030892000137,0.0,0.0
355030892000138,0.0,0.0
355030892000139,0.0,0.0
355030892000140,0.0,0.0
355030892000141,0.0,0.0
355030892000142,0.0,0.0
355030892000143,0.0,0.0
355030892000144,1.0,1.0
355030892000145,0.0,0.0
355030892000146,0.0,0.0
355030892000147,0.0,0.0
355030892000148,0.0,0.0
355030892000149,0.0,0.0
355030892000150,0.0,0.0
355030892000151,0.0,0.0
355030892000152,1.0,1.0
355030892000153,0.0,0.0
355030892000154,0.0,0.0
355030892000155,0.0,0.0
355030892000156,0.0,0.0
355030892000157,0.0,0.0
355030892000158,0.0,0.0
355030892000159,0.0,0.0
355030892000160,0.0,0.0
355030892000161,0.0,0.0
355030892000162,0.0,0.0
355030892000163,0.0,0.0
355030892000164,0.0,0.0
355030892000165,0.0,0.0
355030892000166,0.0,0.0
355030892000167,0.0,0.0
355030892000168,0.0,0.0
355030892000169,0.0,0.0
355030892000170,0.0,0.0
355030892000171,0.0,0.0
355030892000172,0.0,0.0
355030892000173,0.0,0.0
355030892000174,0.0,0.0
355030892000175,0.0,0.0
355030892000176,0.0,0.0
355030892000177,0.0,0.0
355030892000178,0.0,0.0
355030892000179,0.0,0.0
355030892000180,0.0,0.0
355030892000181,0.0,0.0
355030892000182,0.0,0.0
355030892000183,0.0,0.0
355030892000184,0.0,0.0
355030892000185,0.0,0.0
355030892000186,0.0,0.0
355030892000187,0.0,0.0
355030892000188,0.0,0.0
355030892000189,0.0,0.0
355030892000190,0.0,0.0
355030892000191,0.0,0.0
355030892000192,0.0,0.0
355030892000193,0.0,0.0
355030892000194,0.0,0.0
355030892000195,0.0,0.0
355030892000196,0.0,0.0
355030892000197,0.0,0.0
355030892000198,0.0,0.0
355030892000199,0.0,0.0
355030892000200,0.0,0.0
355030892000201,0.0,0.0
355030892000202,0.0,0.0
355030892000203,0.0,0.0
355030892000204,0.0,0.0
355030892000205,0.0,0.0
355030892000206,0.0,0.0
355030892000207,0.0,0.0
355030892000208,0.0,0.0
355030892000209,0.0,0.0
355030892000210,0.0,0.0
355030892000211,0.0,0.0
355030892000212,0.0,0.0
355030892000213,0.0,0.0
355030892000214,1.0,1.0
355030892000215,1.0,1.0
355030892000216,0.0,0.0
355030892000217,0.0,0.0
355030892000218,1.0,1.0
355030892000219,1.0,1.0
355030892000220,1.0,1.0
355030892000221,1.0,1.0
355030893000001,0.0,0.0
355030893000002,0.0,0.0
355030893000003,0.0,0.0
355030893000004,0.0,0.0
355030893000005,0.0,0.0
355030893000006,0.0,0.0
355030893000007,0.0,0.0
355030893000008,0.0,0.0
355030893000009,0.0,0.0
355030893000010,0.0,0.0
355030893000011,0.0,0.0
355030893000012,0.0,0.0
355030893000013,0.0,0.0
355030893000014,0.0,0.0
355030893000015,0.0,0.0
355030893000016,0.0,0.0
355030893000017,0.0,0.0
355030893000018,0.0,0.0
355030893000019,0.0,0.0
355030893000020,0.0,0.0
355030893000021,0.0,0.0
355030893000022,0.0,0.0
355030893000023,0.0,0.0
355030893000024,0.0,0.0
355030893000025,0.0,0.0
355030893000026,0.0,0.0
355030893000027,1.0,1.0
355030893000028,1.0,0.0
355030893000029,0.0,0.0
355030893000030,0.0,0.0
355030893000031,0.0,0.0
355030893000032,0.0,0.0
355030893000033,0.0,0.0
355030893000034,0.0,0.0
355030893000035,0.0,0.0
355030893000036,0.0,0.0
355030893000037,0.0,0.0
355030893000038,0.0,0.0
355030893000039,0.0,0.0
355030893000040,0.0,0.0
355030893000041,0.0,0.0
355030893000042,0.0,0.0
355030893000043,0.0,0.0
355030893000044,0.0,0.0
355030893000045,0.0,0.0
355030893000046,0.0,0.0
355030893000047,0.0,0.0
355030893000048,0.0,0.0
355030893000049,0.0,0.0
355030893000050,0.0,0.0
355030893000051,1.0,1.0
355030893000052,1.0,1.0
355030893000053,1.0,0.0
355030893000054,0.0,0.0
355030893000055,0.0,0.0
355030893000056,0.0,0.0
355030893000057,0.0,0.0
355030893000058,1.0,0.0
355030893000059,0.0,0.0
355030893000060,1.0,1.0
355030893000061,1.0,0.0
355030893000062,0.0,0.0
355030893000063,1.0,1.0
355030893000064,0.0,0.0
355030893000065,0.0,0.0
355030893000066,0.0,0.0
355030893000067,0.0,0.0
355030893000068,0.0,0.0
355030893000069,0.0,0.0
355030893000070,0.0,0.0
355030893000071,0.0,0.0
355030893000072,0.0,0.0
355030893000073,0.0,0.0
355030893000074,0.0,0.0
355030893000075,0.0,0.0
355030893000076,0.0,0.0
355030893000077,0.0,0.0
355030893000078,0.0,0.0
355030893000079,0.0,0.0
355030893000080,0.0,0.0
355030893000081,0.0,0.0
355030893000082,1.0,1.0
355030893000083,0.0,0.0
355030893000084,1.0,1.0
355030893000085,1.0,1.0
355030893000086,1.0,1.0
355030893000087,1.0,1.0
355030893000088,0.0,0.0
355030893000089,1.0,1.0
355030893000090,0.0,0.0
355030893000091,0.0,0.0
355030893000092,0.0,0.0
355030893000093,0.0,0.0
355030893000094,0.0,0.0
355030893000095,0.0,0.0
355030893000096,0.0,0.0
355030893000097,0.0,0.0
355030893000098,0.0,0.0
355030893000099,0.0,0.0
355030893000100,0.0,0.0
355030893000101,0.0,0.0
355030893000102,0.0,0.0
355030893000103,0.0,0.0
355030893000104,0.0,0.0
355030893000105,0.0,0.0
355030893000106,1.0,1.0
355030893000107,0.0,0.0
355030893000108,0.0,0.0
355030893000109,0.0,0.0
355030893000110,0.0,0.0
355030893000111,0.0,0.0
355030893000112,0.0,0.0
355030893000113,0.0,0.0
355030893000114,0.0,0.0
355030893000115,0.0,0.0
355030893000116,0.0,0.0
355030893000117,0.0,0.0
355030893000118,0.0,0.0
355030893000119,0.0,0.0
355030893000120,0.0,0.0
355030893000121,0.0,0.0
355030893000122,0.0,0.0
355030893000123,0.0,0.0
355030893000124,0.0,0.0
355030893000125,0.0,0.0
355030893000126,0.0,0.0
355030893000127,0.0,0.0
355030893000128,0.0,0.0
355030893000129,0.0,0.0
355030893000130,0.0,0.0
355030893000131,0.0,0.0
355030893000132,0.0,0.0
355030893000133,0.0,0.0
355030893000134,0.0,0.0
355030893000135,0.0,0.0
355030893000136,0.0,0.0
355030893000137,0.0,0.0
355030893000138,0.0,0.0
355030893000139,0.0,0.0
355030893000140,0.0,0.0
355030893000141,0.0,0.0
355030893000142,0.0,0.0
355030893000143,0.0,0.0
355030893000144,0.0,0.0
355030893000145,0.0,0.0
355030893000146,0.0,0.0
355030893000147,0.0,0.0
355030893000148,0.0,0.0
355030893000149,0.0,0.0
355030893000150,0.0,0.0
355030893000151,0.0,0.0
355030893000152,0.0,0.0
355030894000177,1.0,1.0
355030894000178,1.0,1.0
355030894000179,1.0,1.0
355030894000180,1.0,1.0
355030894000181,0.0,0.0
355030894000182,0.0,0.0
355030894000183,0.0,0.0
355030894000184,0.0,0.0
355030894000185,0.0,0.0
355030894000186,0.0,0.0
355030894000187,0.0,0.0
355030894000188,1.0,1.0
355030894000189,0.0,0.0
355030894000190,0.0,0.0
355030896000038,1.0,0.0
355030896000039,0.0,0.0
355030896000040,0.0,0.0
355030896000041,1.0,1.0
355030896000042,1.0,1.0
355030896000043,1.0,1.0
355030896000044,0.0,0.0
355030896000045,0.0,0.0
355030896000046,0.0,0.0
355030896000047,0.0,0.0
355030896000048,0.0,0.0
355030896000049,0.0,0.0
355030896000050,0.0,0.0
355030896000051,0.0,0.0
355030896000052,0.0,0.0
355030893000153,0.0,0.0
355030893000154,0.0,0.0
355030893000155,0.0,0.0
355030893000156,0.0,0.0
