operation,property_type,lat,lon,price
rent,apartment,-23.6074905396,-46.6601409912,12000
rent,apartment,-23.605436899999997,-46.6589958,2100
rent,apartment,-23.605436899999997,-46.6589958,1900
rent,apartment,-23.608015899999998,-46.657081899999994,13000
rent,apartment,-23.610491600000003,-46.7314563,8000
rent,apartment,-23.6231402,-46.7195249,19900
rent,apartment,-23.617419100000003,-46.7340533,5500
rent,apartment,-23.5981278,-46.7254881,1800
rent,apartment,-23.624756899999998,-46.7322054,1900
rent,apartment,-23.630961,-46.7331427,3950
rent,apartment,-23.6373673,-46.7376881,1700
rent,apartment,-23.601436399999997,-46.718136,3500
rent,apartment,-23.6094586,-46.7373338,2000
rent,apartment,-23.6205318,-46.7361626,3600
rent,apartment,-23.6295929,-46.7335425,4000
rent,apartment,-23.631042800000003,-46.728275399999994,3800
rent,apartment,-23.6329816,-46.7304165,3400
rent,apartment,-23.6313335,-46.7287943,5000
rent,apartment,-23.6299661,-46.7332,4500
rent,apartment,-23.6206943,-46.7197119,1300
rent,apartment,-23.6177688,-46.7346977,9000
rent,apartment,-23.620403699999997,-46.7375965,2500
rent,apartment,-23.6205952,-46.732111700000004,1500
rent,apartment,-23.6104549,-46.7420785,1200
rent,apartment,-23.6195342,-46.7348561,1500
rent,apartment,-23.623109799999998,-46.7316394,4000
rent,apartment,-23.617520300000002,-46.73151179999999,2300
rent,apartment,-23.6238348,-46.7387451,4350
rent,apartment,-23.601280300000003,-46.717487299999995,2700
rent,apartment,-23.630893899999997,-46.734626399999996,2000
rent,apartment,-23.610491600000003,-46.7314563,9000
rent,apartment,-23.6261543,-46.7194843,8000
rent,apartment,-23.6198889,-46.7394752,9000
rent,apartment,-23.6350542,-46.7406714,1500
rent,apartment,-23.6184184,-46.735463700000004,12000
rent,apartment,-23.6330116,-46.7343321,10000
rent,apartment,-23.615268899999997,-46.7414799,2100
rent,apartment,-23.629580999999998,-46.7311854,1600
rent,apartment,-23.6224819,-46.735549799999994,3000
rent,apartment,-23.6117601,-46.732601,3500
rent,apartment,-23.601436399999997,-46.718136,4000
rent,apartment,-23.6083949,-46.7269429,1700
rent,apartment,-23.6364528,-46.727696,8500
rent,apartment,-23.622703100000003,-46.73823970000001,1790
rent,apartment,0.0,0.0,1409
rent,apartment,-23.6253559,-46.7427645,1600
rent,apartment,-23.623664,-46.7356817,6000
rent,apartment,-23.610143899999997,-46.7460655,840
rent,apartment,-23.6177212,-46.7324759,2800
rent,apartment,-23.6119181,-46.7362221,3000
rent,apartment,-23.6207435,-46.7404058,5000
rent,apartment,-23.5872425,-46.719423,6000
rent,apartment,-23.6246125,-46.731483000000004,4000
rent,apartment,-23.630961,-46.7331427,5500
rent,apartment,-23.621555899999997,-46.7320309,1650
rent,apartment,-23.6218131,-46.731347899999996,1800
rent,apartment,-23.6375838,-46.726968,12950
rent,apartment,-23.613628600000002,-46.741158899999995,1550
rent,apartment,-23.611940399999998,-46.7064885,8500
rent,apartment,-23.6220046,-46.7351747,5000
rent,apartment,-23.6225242,-46.740409899999996,1400
rent,apartment,-23.622309100000003,-46.7357827,1500
rent,apartment,-23.6159213,-46.732385799999996,5500
rent,apartment,-23.6114885,-46.7414191,6500
rent,apartment,-23.6182738,-46.7422329,4000
rent,apartment,-23.616235500000002,-46.7327,2000
rent,apartment,-23.6280914,-46.7305698,3140
rent,apartment,-23.5992271,-46.6958899,1500
rent,apartment,0.0,0.0,1000
rent,apartment,-23.6928299,-46.6563005,1131
rent,apartment,-23.6928299,-46.6563005,1250
rent,apartment,-23.6928299,-46.6563005,1200
rent,apartment,-23.687436899999998,-46.6874468,2000
rent,apartment,-23.613999,-46.597485299999995,1800
rent,apartment,-23.6075672,-46.6004919,1600
rent,apartment,-23.6148552,-46.5992518,2000
rent,apartment,-23.6148552,-46.5992518,2200
rent,apartment,-23.6127638,-46.5982834,2000
rent,apartment,-23.609569,-46.6012013,1200
rent,apartment,-23.613193600000002,-46.599844700000006,2500
rent,apartment,-23.6121081,-46.598479,1500
rent,apartment,-23.6133365631,-46.6006813049,1300
rent,apartment,-23.614067000000002,-46.597784000000004,1800
rent,apartment,-23.6551933,-46.6123615,2600
rent,apartment,-23.636646,-46.606537,1450
rent,apartment,-23.613999,-46.597485299999995,2200
rent,apartment,-23.654339999999998,-46.611147700000004,1100
rent,apartment,-23.6126114,-46.596138399999994,1150
rent,apartment,-23.6188045,-46.6053452,1600
rent,apartment,-23.62239,-46.6070175,1700
rent,apartment,-23.6551933,-46.6123615,2600
rent,apartment,-23.613999,-46.597485299999995,2200
rent,apartment,-23.6128764,-46.5973697,1000
rent,apartment,-23.6086962,-46.601406299999994,1400
rent,apartment,-23.614067000000002,-46.597784000000004,1800
rent,apartment,-23.6438318,-46.601645,1300
rent,apartment,-23.6196403,-46.6072328,2900
rent,apartment,-23.613193600000002,-46.599844700000006,2175
rent,apartment,-23.613193600000002,-46.599844700000006,2500
rent,apartment,-23.6242472,-46.6022074,3000
rent,apartment,-23.5053909,-46.62278320000001,1600
rent,apartment,-23.6150801,-46.6050591,1100
rent,apartment,-23.6242472,-46.6022074,3000
rent,apartment,-23.6180108,-46.5966348,1900
rent,apartment,-23.613193600000002,-46.599844700000006,1900
rent,apartment,0.0,0.0,700
rent,apartment,-23.6072238,-46.5979891,1000
rent,apartment,-23.613147100000003,-46.597245,1200
rent,apartment,-23.617968899999997,-46.5990971,1700
rent,apartment,-23.6072238,-46.5979891,1420
rent,apartment,-23.613147100000003,-46.597245,1200
rent,apartment,-23.6331923,-46.69103870000001,3800
rent,apartment,-23.6274109,-46.696081299999996,3800
rent,apartment,-23.626323100000004,-46.7009287,4000
rent,apartment,-23.6607658,-46.7068928,3100
rent,apartment,-23.6273095,-46.6990414,4500
rent,apartment,-23.6493671,-46.7027144,4100
rent,apartment,-26.922511699999998,-49.0607072,5800
rent,apartment,-23.6317909,-46.6928314,2000
rent,apartment,-23.6317798,-46.706369,3600
rent,apartment,-23.6547122,-46.690813899999995,6000
rent,apartment,-23.6292793,-46.6876942,1900
rent,apartment,-23.646819600000004,-46.7012713,4000
rent,apartment,-23.6511797,-46.7195772,2400
rent,apartment,-23.646577899999997,-46.7028532,4200
rent,apartment,-23.649469699999997,-46.6936074,11000
rent,apartment,-23.647665399999998,-46.7009697,3000
rent,apartment,-23.646819600000004,-46.7012713,4000
rent,apartment,-23.64774,-46.706633399999994,2400
rent,apartment,-23.6405691,-46.6967633,7000
rent,apartment,-23.6330994,-46.6903254,3500
rent,apartment,-23.6513758,-46.718185999999996,3000
rent,apartment,-23.6517157,-46.717988399999996,3800
rent,apartment,-23.6261603,-46.6939256,3500
rent,apartment,-23.6596547,-46.691760200000004,3580
rent,apartment,-23.6462863,-46.7000915,7506
rent,apartment,-23.646577899999997,-46.7028532,4500
rent,apartment,-23.638370499999997,-46.6999261,6500
rent,apartment,0.0,0.0,2953
rent,apartment,-23.654377,-46.691016999999995,3000
rent,apartment,-23.634059699999998,-46.6921725,3000
rent,apartment,0.0,0.0,3500
rent,apartment,-23.649469699999997,-46.6936074,12000
rent,apartment,-23.626323100000004,-46.7009287,3500
rent,apartment,-23.653385699999998,-46.7031644,1300
rent,apartment,0.0,0.0,5500
rent,apartment,-23.6455358,-46.6994739,7500
rent,apartment,-23.6455667,-46.7019597,3500
rent,apartment,-23.6419293,-46.7006456,2500
rent,apartment,-23.6458509,-46.6997032,4000
rent,apartment,-23.6405691,-46.6967633,6800
rent,apartment,-23.638370499999997,-46.6999261,6000
rent,apartment,0.0,0.0,2400
rent,apartment,-23.6462863,-46.7000915,5000
rent,apartment,0.0,0.0,3600
rent,apartment,0.0,0.0,9312
rent,apartment,-23.648772100000002,-46.702301,2000
rent,apartment,-23.626323100000004,-46.7009275,3967
rent,apartment,-23.6443407,-46.700156899999996,2100
rent,apartment,-23.669980499999998,-46.6967305,9000
rent,apartment,-23.623250600000002,-46.6248102,3500
rent,apartment,-23.6227746,-46.636875700000004,2000
rent,apartment,-23.605371899999998,-46.6231344,1290
rent,apartment,-23.616251600000002,-46.6239308,2550
rent,apartment,0.0,0.0,1500
rent,apartment,0.0,0.0,3300
rent,apartment,-23.614986,-46.6423998,2750
rent,apartment,-23.6173286,-46.6345487,2000
rent,apartment,-23.620075600000003,-46.637538799999994,2800
rent,apartment,-23.641876,-46.633053000000004,2200
rent,apartment,-23.6192958,-46.641394500000004,3000
rent,apartment,-23.615111,-46.6216805,5000
rent,apartment,-23.6181709,-46.6328198,2100
rent,apartment,-23.611370800000003,-46.6317321,2800
rent,apartment,-23.6210898,-46.6416688,1700
rent,apartment,-23.6168356,-46.6349314,2100
rent,apartment,-23.6124039,-46.6317115,3300
rent,apartment,-23.623250600000002,-46.6248102,3600
rent,apartment,-23.591465600000003,-46.659671200000005,2000
rent,apartment,-23.622006699999996,-46.6342122,1500
rent,apartment,-23.6143216,-46.6363019,1900
rent,apartment,-23.6124039,-46.6317115,3300
rent,apartment,-23.6204031,-46.6176508,2000
rent,apartment,-23.6012888,-46.646221999999995,3600
rent,apartment,-23.6242472,-46.6022074,3000
rent,apartment,-23.6164558,-46.6354456,2300
rent,apartment,-23.614634,-46.6420052,2750
rent,apartment,-23.615347600000003,-46.636536299999996,3000
rent,apartment,-23.6153807,-46.6384571,2000
rent,apartment,-23.5053909,-46.62278320000001,4000
rent,apartment,-23.608410600000003,-46.6295926,3500
rent,apartment,-23.617742,-46.6344844,2900
rent,apartment,0.0,0.0,2550
rent,apartment,-23.6283961,-46.64308270000001,1800
rent,apartment,-23.619719699999997,-46.638563700000006,2850
rent,apartment,-23.6228316,-46.6372559,2700
rent,apartment,-23.6085736,-46.632208899999995,3400
rent,apartment,-23.6087272,-46.6264989,1500
rent,apartment,-23.6187853,-46.6333175,5300
rent,apartment,-23.5053909,-46.62278320000001,2500
rent,apartment,-23.605949399999997,-46.6288581,3200
rent,apartment,-23.6157018,-46.6325937,2000
rent,apartment,-23.6549216,-46.609438899999994,1000
rent,apartment,-23.6107527,-46.6302468,4500
rent,apartment,-23.603934699999996,-46.62098579999999,2850
rent,apartment,-23.614981,-46.6331085,2300
rent,apartment,-23.6057457,-46.6280028,1600
rent,apartment,-23.6055788,-46.624420799999996,1400
rent,apartment,0.0,0.0,2350
rent,apartment,-23.6209326,-46.6373997,2650
rent,apartment,-23.6173286,-46.6345487,2600
rent,apartment,-23.615070899999996,-46.6328942,1700
rent,apartment,-23.633504199999997,-46.627549,2800
rent,apartment,-23.628950399999997,-46.6360883,2200
rent,apartment,-23.6150895,-46.624998600000005,2800
rent,apartment,-23.626795,-46.6360261,1800
rent,apartment,-23.620855300000002,-46.617002,3500
rent,apartment,-23.6288293,-46.6357177,4500
rent,apartment,-23.6220032498,-46.634238733100005,1500
rent,apartment,-23.6907176,-46.6997658,1540
rent,apartment,-23.6907176,-46.6997658,1500
rent,apartment,-23.6704537,-46.716385200000005,1700
rent,apartment,-23.670620899999996,-46.7210156,2000
rent,apartment,-23.674403299999998,-46.7146119,1700
rent,apartment,-23.6907176,-46.6997658,1540
rent,apartment,-23.679101100000004,-46.7084134,1900
rent,apartment,-23.6907176,-46.6997658,1300
rent,apartment,-23.674403299999998,-46.7146119,1600
rent,apartment,-23.689834,-46.700382,1600
rent,apartment,0.0,0.0,1300
rent,apartment,0.0,0.0,1370
rent,apartment,-23.674403299999998,-46.7146119,1700
rent,apartment,-23.6735051,-46.6968551,4500
rent,apartment,-23.6907176,-46.6997658,1400
rent,apartment,0.0,0.0,1700
rent,apartment,0.0,0.0,1600
rent,apartment,-23.631262,-46.733063,3300
rent,apartment,-23.6230945,-46.745409499999994,2000
rent,apartment,-23.6271024,-46.73677,3000
rent,apartment,-23.6335421,-46.7311984,4000
rent,apartment,-23.6297079,-46.731603799999995,2000
rent,apartment,-23.6283768,-46.742598,5200
rent,apartment,-23.624745899999997,-46.7409433,2700
rent,apartment,-23.6293504,-46.7334522,7500
rent,apartment,-23.6237076,-46.7378718,4000
rent,apartment,-23.6237076,-46.7378718,3000
rent,apartment,-23.6275199,-46.73959310000001,4000
rent,apartment,-23.626401100000002,-46.7426783,2370
rent,apartment,-23.630961,-46.7331427,5500
rent,apartment,-23.6358055,-46.738153100000005,1628
rent,apartment,-23.613628600000002,-46.741158899999995,1500
rent,apartment,-23.6277419,-46.7380408,2000
rent,apartment,-23.626401100000002,-46.7426783,2200
rent,apartment,0.0,0.0,1800
rent,apartment,-23.6264975,-46.7230668,1550
rent,apartment,-23.629770800000003,-46.742577600000004,2800
rent,apartment,-23.6335421,-46.7311984,2000
rent,apartment,-23.6263058,-46.7467169,1250
rent,apartment,-23.6305957,-46.7385561,3000
rent,apartment,-23.6260414,-46.7436007,1400
rent,apartment,-23.636181399999998,-46.7389724,2000
rent,apartment,-23.624986,-46.73389470000001,5000
rent,apartment,-23.6330135,-46.732946000000005,7400
rent,apartment,-23.6275199,-46.73959310000001,4000
rent,apartment,-23.6237076,-46.7378718,4000
rent,apartment,-23.6256624,-46.7412025,3500
rent,apartment,-23.632653899999998,-46.739025399999996,1800
rent,apartment,-23.629662699999997,-46.742723100000006,3120
rent,apartment,-23.6264833,-46.7394993,2700
rent,apartment,-23.625287,-46.738788,1500
rent,apartment,-23.630961,-46.7331427,5500
rent,apartment,-23.629970999999998,-46.7384251,1800
rent,apartment,-23.6361373,-46.739097799999996,2250
rent,apartment,-23.6290772,-46.7340202,2000
rent,apartment,-23.6246294,-46.7387574,2700
rent,apartment,-23.630961,-46.7331427,5000
rent,apartment,-23.6328754,-46.7252076,6500
rent,apartment,-23.6339329,-46.73306029999999,1790
rent,apartment,-23.6261708,-46.735660700000004,1500
rent,apartment,-23.633706699999998,-46.7306586,1300
rent,apartment,-23.5856322,-46.6368007,5500
rent,apartment,-23.580923600000002,-46.6477615,2600
rent,apartment,0.0,0.0,2200
rent,apartment,-23.6018021,-46.6329157,7500
rent,apartment,-23.5898427,-46.634286100000004,2550
rent,apartment,-23.602774,-46.6380713,2300
rent,apartment,-23.5887675,-46.6267198,3300
rent,apartment,0.0,0.0,2100
rent,apartment,-23.578523,-46.6387427,3700
rent,apartment,-23.5824371,-46.64874520000001,3300
rent,apartment,-23.590148000000003,-46.6460202,1800
rent,apartment,-23.6010802,-46.6337529,3200
rent,apartment,-23.5864177184,-46.62687079810001,2000
rent,apartment,-23.5791734,-46.636975899999996,1600
rent,apartment,-23.5994788,-46.63435429999999,3000
rent,apartment,-23.5894687,-46.631566,1800
rent,apartment,-23.5769323,-46.6236013,1800
rent,apartment,-23.5787789,-46.643820399999996,3400
rent,apartment,-23.578077399999998,-46.6388768,4500
rent,apartment,-23.5857704,-46.6401896,3500
rent,apartment,0.0,0.0,3200
rent,apartment,-23.5802486,-46.6526002,14000
rent,apartment,0.0,0.0,2500
rent,apartment,-26.922511699999998,-49.0607072,19000
rent,apartment,-23.585393399999997,-46.645337100000006,8000
rent,apartment,0.0,0.0,2000
rent,apartment,-23.581768399999998,-46.644903,3000
rent,apartment,-23.593976899999998,-46.6395066,20000
rent,apartment,-23.5053909,-46.62278320000001,3700
rent,apartment,0.0,0.0,8000
rent,apartment,-23.5866706,-46.6420766,6000
rent,apartment,-23.5781392,-46.64180770000001,3000
rent,apartment,-23.5750185,-46.65054129999999,17000
rent,apartment,-23.591485000000002,-46.633476,9000
rent,apartment,-23.6016051,-46.6428891,3400
rent,apartment,-23.582024399999998,-46.646058200000006,7500
rent,apartment,0.0,0.0,13350
rent,apartment,0.0,0.0,3000
rent,apartment,-23.5920793,-46.6482858,3600
rent,apartment,0.0,0.0,3200
rent,apartment,-23.5799474,-46.6512107,3500
rent,apartment,-23.5886372,-46.647359,12000
rent,apartment,0.0,0.0,3000
rent,apartment,-23.5908284,-46.634114000000004,2800
rent,apartment,0.0,0.0,2700
rent,apartment,-23.601360800000002,-46.725676899999996,1800
rent,apartment,0.0,0.0,1900
rent,apartment,0.0,0.0,2000
rent,apartment,-23.6022465,-46.73200739999999,1300
rent,apartment,-23.5948488,-46.741997600000005,1200
rent,apartment,0.0,0.0,1350
rent,apartment,-23.587892800000002,-46.739956400000004,2500
rent,apartment,-23.5860012,-46.743876,2500
rent,apartment,-23.5995577,-46.72980220000001,2200
rent,apartment,-23.587866,-46.740015299999996,2500
rent,apartment,-23.6099773,-46.7487567,1300
rent,apartment,-23.6095009,-46.7379694,2800
rent,apartment,-23.5986484,-46.7416287,2000
rent,apartment,-23.606889300000002,-46.7366403,3500
rent,apartment,-23.6097397,-46.7501729,1750
rent,apartment,-23.6164236,-46.7411854,1500
rent,apartment,-23.588704500000002,-46.739551299999995,1300
rent,apartment,-23.5985992,-46.7414895,2200
rent,apartment,-23.6164236,-46.7411854,1500
rent,apartment,-23.5913033,-46.7291526,3500
rent,apartment,-23.5945672,-46.727799299999994,1600
rent,apartment,-23.599444100000003,-46.7254506,3000
rent,apartment,-23.5913033,-46.7291526,3500
rent,apartment,-23.5945672,-46.727799299999994,1600
rent,apartment,0.0,0.0,2100
rent,apartment,-23.602352800000002,-46.74115820000001,1300
rent,apartment,-23.6055846,-46.7391487,1600
rent,apartment,-23.610749600000002,-46.7384333,2600
rent,apartment,-23.5983956,-46.7400709,3300
rent,apartment,-23.5210647,-46.6609723,6000
rent,apartment,-23.6016266,-46.725744399999996,2200
rent,apartment,-23.5526475,-46.719497600000004,3700
rent,apartment,-23.5511925,-46.7214333,20000
rent,apartment,-23.550496300000002,-46.6960285,2700
rent,apartment,-23.542355399999998,-46.716605,2500
rent,apartment,-23.550767800000003,-46.6996079,8800
rent,apartment,-23.5448828,-46.7187724,14850
rent,apartment,-23.5392826,-46.7161162,3000
rent,apartment,-23.5605148,-46.700863899999995,27000
rent,apartment,-23.550755600000002,-46.719547600000006,10000
rent,apartment,-23.541828600000002,-46.7188995,6000
rent,apartment,-23.554837699999997,-46.7146745,15000
rent,apartment,-23.5602529,-46.6991826,15000
rent,apartment,-23.5519402,-46.720805600000006,14000
rent,apartment,-23.542355399999998,-46.716605,1800
rent,apartment,-23.5372206,-46.715698700000004,3000
rent,apartment,-23.537919600000002,-46.71791279999999,3000
rent,apartment,-23.539193100000002,-46.7136972,10000
rent,apartment,-23.5466646,-46.716170700000006,18000
rent,apartment,-23.544383,-46.7200002,5500
rent,apartment,-23.5547932,-46.696864500000004,3000
rent,apartment,-23.5378619,-46.71945170000001,3000
rent,apartment,-23.539845899999996,-46.7163266,4200
rent,apartment,0.0,0.0,5000
rent,apartment,-23.5406634,-46.718203499999994,14000
rent,apartment,0.0,0.0,12000
rent,apartment,-23.5396329,-46.7130905,3400
rent,apartment,-23.534188699999998,-46.7184239,2600
rent,apartment,-23.545106,-46.717698600000006,4200
rent,apartment,-23.5410804,-46.6982833,2500
rent,apartment,-23.5523585,-46.71994960000001,8000
rent,apartment,-23.5541274,-46.7028858,1800
rent,apartment,-23.5437715,-46.721804299999995,4500
rent,apartment,-23.5415717,-46.704763899999996,6000
rent,apartment,-23.5388583,-46.713224600000004,7000
rent,apartment,-23.5513495,-46.6997815,12000
rent,apartment,-26.922570899999997,-49.0606445,4800
rent,apartment,0.0,0.0,14000
rent,apartment,-23.5388583,-46.713224600000004,5500
rent,apartment,-23.552361899999998,-46.7199515,5000
rent,apartment,-23.5410401,-46.715727,4500
rent,apartment,-23.550767800000003,-46.6996079,6900
rent,apartment,-23.545106,-46.717698600000006,6000
rent,apartment,-23.5547932,-46.696864500000004,3000
rent,apartment,-23.5410804,-46.6982833,4900
rent,apartment,-23.5613192,-46.700173299999996,16000
rent,apartment,-23.5403754,-46.7152552,2400
rent,apartment,0.0,0.0,2500
rent,apartment,-23.5415717,-46.704763899999996,6000
rent,apartment,-23.5390965,-46.7145755,10000
rent,apartment,-23.550755600000002,-46.719547600000006,15000
rent,apartment,-23.5409507,-46.716967100000005,4500
rent,apartment,-23.552010199999998,-46.710127899999996,16000
rent,apartment,-23.5401199,-46.71824960000001,1900
rent,apartment,-23.5512454,-46.7217357,23000
rent,apartment,-23.560394,-46.701225,26000
rent,apartment,-23.552476100000003,-46.6975782,4800
rent,apartment,-23.5502733,-46.7189613,7437
rent,apartment,-23.5519402,-46.720805600000006,15000
rent,apartment,-23.5436645,-46.719048,6500
rent,apartment,-23.5406634,-46.718203499999994,14000
rent,apartment,-23.534666899999998,-46.718804299999995,3000
rent,apartment,-23.541828600000002,-46.7188995,7800
rent,apartment,-23.5372388,-46.71451,3500
rent,apartment,-23.5511925,-46.7214333,25000
rent,apartment,-23.543284399999997,-46.7037282,13000
rent,apartment,-23.5526475,-46.719497600000004,4000
rent,apartment,-23.4703501,-46.6997475,1000
rent,apartment,-23.4717082,-46.6876799,900
rent,apartment,0.0,0.0,800
rent,apartment,-23.4717082,-46.6876799,900
rent,apartment,-23.4700828,-46.6922607,1700
rent,apartment,-23.4717082,-46.6876799,1000
rent,apartment,-23.4625694,-46.7018006,1050
rent,apartment,-23.4699026,-46.6866674,700
rent,apartment,-23.473337,-46.6859299,1000
rent,apartment,0.0,0.0,750
rent,apartment,0.0,0.0,1800
rent,apartment,-23.5702056,-46.7447349,2200
rent,apartment,-23.5562038422,-46.7505264282,1000
rent,apartment,0.0,0.0,1290
rent,apartment,-23.500242800000002,-46.6276118,1200
rent,apartment,-23.583130399999998,-46.762885,1380
rent,apartment,-21.8577415,-51.9763575,1100
rent,apartment,-23.5513811,-46.7471249,1200
rent,apartment,-23.5851635,-46.7414046,1950
rent,apartment,-23.583559100000002,-46.7501039,1700
rent,apartment,-23.5859942,-46.7401001,1300
rent,apartment,-23.584541199999997,-46.7344439,1900
rent,apartment,-23.568451,-46.74339129999999,2100
rent,apartment,0.0,0.0,1400
rent,apartment,-23.5831254,-46.762812700000005,1400
rent,apartment,-23.580896,-46.773719,1210
rent,apartment,-23.564426,-46.751483799999995,1800
rent,apartment,-23.5658143,-46.7473709,1200
rent,apartment,-23.5865286,-46.7659767,1300
rent,apartment,-23.603209399999997,-46.7970639,1200
rent,apartment,-23.586868600000003,-46.7659398,2350
rent,apartment,-23.5684887,-46.7117439,2900
rent,apartment,-23.586868600000003,-46.7659398,1500
rent,apartment,-23.602173699999998,-46.7861674,900
rent,apartment,-23.5751223,-46.7399033,1400
rent,apartment,-23.5658143,-46.7473709,1200
rent,apartment,-23.5688786,-46.7575205,1400
rent,apartment,-23.569489100000002,-46.74715020000001,1500
rent,apartment,-23.5805069,-46.7323488,3200
rent,apartment,-23.604562100000003,-46.747889799999996,1200
rent,apartment,-23.5864299,-46.749390399999996,1450
rent,apartment,-23.574549800000003,-46.733329600000005,2700
rent,apartment,-23.584587300000003,-46.767384299999996,2000
rent,apartment,-23.5831254,-46.762812700000005,1350
rent,apartment,-23.569392699999998,-46.7494739,2200
rent,apartment,-23.555700899999998,-46.758267100000005,2350
rent,apartment,-23.584104,-46.777435,3500
rent,apartment,-23.5933724,-46.7756636,1400
rent,apartment,0.0,0.0,2000
rent,apartment,-23.5898712,-46.76810379999999,1500
rent,apartment,-23.5879112,-46.7389004,1600
rent,apartment,-23.578252300000003,-46.7450668,2400
rent,apartment,0.0,0.0,1000
rent,apartment,0.0,0.0,1400
rent,apartment,0.0,0.0,1300
rent,apartment,-23.5807027,-46.737368200000006,2100
rent,apartment,0.0,0.0,3900
rent,apartment,-23.5729738,-46.7794217,1300
rent,apartment,0.0,0.0,1100
rent,apartment,0.0,0.0,1200
rent,apartment,-23.564531,-46.751456899999994,1800
rent,apartment,0.0,0.0,2200
rent,apartment,-23.5633749,-46.7533176,1100
rent,apartment,-23.5695488,-46.7455968,1600
rent,apartment,0.0,0.0,1851
rent,apartment,-23.5819704,-46.7413404,1500
rent,apartment,-23.6031276,-46.79972539999999,1700
rent,apartment,-23.568773699999998,-46.7436708,2750
rent,apartment,-23.5703032,-46.7492023,1100
rent,apartment,0.0,0.0,1800
rent,apartment,-23.5758663,-46.7071284,1600
rent,apartment,-23.555380399999997,-46.7377458,6000
rent,apartment,-23.580807500000002,-46.7733955,1030
rent,apartment,-23.5795869,-46.76439620000001,1447
rent,apartment,-23.5815957,-46.762687,1140
rent,apartment,-23.584104,-46.777435,3500
rent,apartment,-23.583860100000003,-46.764125,1350
rent,apartment,-23.5760829,-46.7482271,1600
rent,apartment,-23.5639659,-46.7532073,1300
rent,apartment,0.0,0.0,2200
rent,apartment,-23.5810183,-46.7735516,1000
rent,apartment,-23.5713109,-46.7412135,1800
rent,apartment,-23.4774669,-46.6593095,1200
rent,apartment,-23.471459399999997,-46.6665266,1300
rent,apartment,-23.4660953,-46.658379700000005,1100
rent,apartment,-23.469918600000003,-46.66718529999999,1500
rent,apartment,-23.4712466,-46.65464420000001,1300
rent,apartment,-23.4653378,-46.634465399999996,1370
rent,apartment,-23.4660953,-46.658379700000005,1300
rent,apartment,-23.472564000000002,-46.6537159,1400
rent,apartment,-23.4660953,-46.658379700000005,1200
rent,apartment,-23.469918600000003,-46.66718529999999,1100
rent,apartment,-23.476176199999998,-46.6601237,1200
rent,apartment,-23.485484682,-46.697188840500004,1450
rent,apartment,-23.498583399999998,-46.6871158,1400
rent,apartment,-23.4965862,-46.7050434,1400
rent,apartment,-23.4890159,-46.706723499999995,1300
rent,apartment,-23.4837551,-46.7006343,1500
rent,apartment,-23.485642499999997,-46.6982521,1200
rent,apartment,-23.496459299999998,-46.706005700000006,1700
rent,apartment,-23.4847028,-46.6995776,1300
rent,apartment,-23.496459299999998,-46.706005700000006,1380
rent,apartment,-23.4838107,-46.6955398,2200
rent,apartment,-23.4926208,-46.692769,1400
rent,apartment,-23.485642499999997,-46.6982521,1100
rent,apartment,-23.5006491,-46.6926136,1250
rent,apartment,-23.500744,-46.6961011,1500
rent,apartment,-23.504859600000003,-46.7007755,1300
rent,apartment,-23.4833651,-46.7015648,920
rent,apartment,-23.4984783,-46.700533,1250
rent,apartment,-23.489072600000004,-46.6987506,1300
rent,apartment,-23.5021479,-46.700587,1600
rent,apartment,-23.4977187,-46.7024557,1950
rent,apartment,-23.4991122,-46.696217,1300
rent,apartment,-23.4965525,-46.705762,1375
rent,apartment,-23.4844078,-46.7030989,1200
rent,apartment,-23.5021479,-46.700587,1600
rent,apartment,-23.485642499999997,-46.6982521,1100
rent,apartment,-26.922570899999997,-49.0606445,780
rent,apartment,-23.4926676,-46.69412979999999,2500
rent,apartment,-23.4988253,-46.7052165,2300
rent,apartment,-23.504276100000002,-46.6975506,1100
rent,apartment,-23.4847028,-46.6995776,1300
rent,apartment,-23.4846345,-46.7016843,1500
rent,apartment,0.0,0.0,1200
rent,apartment,-23.4998033,-46.6910592,2400
rent,apartment,-23.4838107,-46.6955398,2200
rent,apartment,-23.5006491,-46.6926136,1200
rent,apartment,-23.4988253,-46.7052165,2800
rent,apartment,-23.5055724,-46.7091788,1200
rent,apartment,-23.483107500000003,-46.7009238,1350
rent,apartment,-23.483107500000003,-46.7009238,1650
rent,apartment,-23.497544100000002,-46.6958649,2600
rent,apartment,-23.4846345,-46.7016843,1500
rent,apartment,-23.5013608,-46.6967145,1750
rent,apartment,-23.5010342,-46.6958057,2500
rent,apartment,-23.4838107,-46.6955398,2400
rent,apartment,-23.4955527,-46.713415600000005,500
rent,apartment,0.0,0.0,1400
rent,apartment,-23.5021479,-46.700587,2000
rent,apartment,-23.4946753,-46.694596999999995,3780
rent,apartment,-23.4904051,-46.694855,1950
rent,apartment,-23.4734564,-46.704379100000004,900
rent,apartment,-23.4853853,-46.7032273,1000
rent,apartment,-23.4988253,-46.7052165,1400
rent,apartment,-23.4988253,-46.7052165,2500
rent,apartment,-23.498585300000002,-46.6873122,1080
rent,apartment,-23.4905169,-46.6951917,2400
rent,apartment,-23.552137600000002,-46.7430944,2000
rent,apartment,-23.5513811,-46.7471249,2000
rent,apartment,-23.5572656,-46.7448214,1500
rent,apartment,-23.552137600000002,-46.7430944,2100
